814,1
815,1
816,1
817,0
818,0
819,0
820,1
821,1
822,0
823,1
824,0
825,1
826,1
827,1
828,0
829,0
830,0
831,1
832,0
833,0
834,1
835,1
836,0
837,0
838,1
839,1
840,0
841,1
842,0
843,0
844,0
845,1
846,1
847,1
848,0
849,0
850,1
851,0
852,1
853,0
854,1
855,0
856,0
857,1
858,1
859,0
860,0
861,1
862,0
863,0
864,0
865,0
866,1
867,1
868,0
869,1
870,1
871,0
872,0
873,1
874,1
875,1
876,1
877,0
878,0
879,0
880,1
881,0
882,1
883,1
884,1
885,0
886,0
887,0
888,0
889,0
890,1
891,1
892,1
893,0
894,0
895,0
896,0
897,0
898,1
899,1
900,1
901,1
902,1
903,1
904,0
905,1
906,0
907,1
908,1
909,0
910,1
911,1
912,0
913,0
914,1
915,0
916,0
917,1
918,0
919,1
920,0
921,1
922,1
923,1
924,1
925,1
926,1
927,0
928,0
929,1
930,1
931,0
932,0
933,1
934,1
935,0
936,0
937,0
938,0
939,1
940,1
941,1
942,1
943,0
944,1
945,1
946,0
947,1
948,1
949,1
950,0
951,0
952,1
953,1
954,1
955,1
956,1
957,0
958,0
959,0
960,0
961,0
962,1
963,0
964,1
965,0
966,1
967,1
968,1
969,0
970,1
971,1
972,1
973,1
974,1
975,1
976,1
977,1
978,1
979,0
980,1
981,1
982,1
983,1
984,1
985,0
986,0
987,0
988,0
989,1
990,0
991,0
992,1
993,1
994,1
995,0
996,1
997,1
998,1
999,0
1000,1
1001,0
1002,1
1003,1
1004,0
1005,0
1006,0
1007,0
1008,1
1009,0
1010,1
1011,1
1012,1
1013,0
1014,1
1015,0
1016,1
1017,1
1018,0
1019,0
1020,1
1021,1
1022,1
1023,0
1024,1
1025,0
1026,1
1027,0
1028,1
1029,1
1030,0
1031,1
1032,0
1033,1
1034,0
1035,0
1036,1
1037,1
1038,1
1039,1
1040,1
1041,0
1042,1
1043,1
1044,0
1045,1
1046,1
1047,0
1048,1
1049,1
1050,0
1051,0
1052,0
1053,0
1054,1
1055,1
1056,0
1057,1
1058,1
1059,0
1060,1
1061,1
1062,0
1063,0
1064,0
1065,1
1066,1
1067,0
1068,1
1069,1
1070,0
1071,0
1072,1
1073,0
1074,0
1075,1
1076,1
1077,1
1078,1
1079,0
1080,1
1081,0
1082,1
1083,0
1084,0
1085,1
1086,0
1087,1
1088,0
1089,1
1090,1
1091,0
1092,1
1093,1
1094,1
1095,1
1096,1
1097,0
1098,1
1099,1
1100,0
1101,1
1102,1
1103,0
1104,1
1105,1
1106,0
1107,0
1108,0
1109,1
1110,0
1111,1
1112,1
1113,1
1114,1
1115,1
1116,0
1117,0
1118,0
1119,0
1120,1
1121,0
1122,1
1123,0
1124,0
1125,1
1126,1
1127,0
1128,0
1129,1
1130,0
1131,0
1132,0
1133,1
1134,1
1135,0
1136,0
1137,1
1138,0
1139,1
1140,1
1141,1
1142,0
1143,1
1144,0
1145,1
1146,0
1147,1
1148,0
1149,0
1150,0
1151,1
1152,0
1153,0
1154,1
1155,0
1156,1
1157,1
1158,1
1159,0
1160,1
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,1
1170,1
1171,0
1172,1
1173,1
1174,0
1175,1
1176,1
1177,1
1178,1
1179,1
1180,1
1181,1
1182,1
1183,0
1184,0
1185,0
1186,1
1187,1
1188,1
1189,0
1190,0
1191,1
1192,0
1193,1
1194,1
1195,1
1196,1
1197,1
1198,0
1199,1
1200,0
1201,0
1202,1
1203,1
1204,0
1205,1
1206,0
1207,0
1208,1
1209,0
1210,1
1211,1
1212,0
1213,1
1214,0
1215,1
1216,0
1217,1
1218,1
1219,0
1220,0
1221,0
1222,0
1223,1
1224,0
1225,0
1226,1
1227,1
1228,0
1229,0
1230,0
1231,0
1232,1
1233,0
1234,1
1235,0
1236,1
1237,0
1238,1
1239,1
1240,0
1241,1
1242,0
1243,1
1244,1
1245,1
1246,1
1247,0
1248,0
1249,1
1250,1
1251,0
1252,1
1253,1
1254,1
1255,1
1256,1
1257,1
1258,1
1259,1
1260,1
1261,0
1262,1
1263,0
1264,0
1265,1
1266,1
1267,1
1268,0
1269,0
1270,1
1271,0
1272,1
1273,0
1274,0
1275,0
1276,1
1277,0
1278,1
1279,1
1280,1
1281,1
1282,1
1283,1
1284,1
1285,1
1286,0
1287,1
1288,0
1289,1
1290,1
1291,0
1292,0
1293,0
1294,0
1295,0
1296,0
1297,0
1298,1
1299,1
1300,0
1301,0
1302,1
1303,1
1304,1
1305,0
1306,1
1307,1
1308,0
1309,1
1310,1
1311,1
1312,1
1313,0
1314,1
1315,1
1316,1
1317,0
1318,0
1319,1
1320,0
1321,1
1322,1
1323,0
1324,0
1325,1
1326,0
1327,1
1328,0
1329,1
1330,1
1331,0
1332,1
1333,1
1334,1
1335,1
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,0
1343,1
1344,1
1345,1
1346,0
1347,0
1348,1
1349,0
1350,1
1351,0
1352,1
1353,0
1354,1
1355,1
1356,1
1357,0
1358,1
1359,1
1360,1
1361,1
1362,0
1363,1
1364,0
1365,1
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,1
1373,1
1374,0
1375,0
1376,1
1377,0
1378,0
1379,1
1380,0
1381,1
1382,0
1383,1
1384,1
1385,1
1386,1
1387,1
1388,1
1389,0
1390,1
1391,1
1392,1
1393,0
1394,0
1395,1
1396,1
1397,1
1398,1
1399,1
1400,1
1401,0
1402,1
1403,1
1404,0
1405,1
1406,1
1407,1
1408,0
1409,1
1410,0
1411,1
1412,1
1413,1
1414,0
1415,1
1416,1
1417,1
1418,1
1419,1
1420,0
1421,0
1422,1
1423,0
1424,0
1425,1
1426,1
1427,0
1428,0
1429,0
1430,0
1431,1
1432,0
1433,1
1434,1
1435,1
1436,0
1437,0
1438,1
1439,0
1440,1
1441,1
1442,1
1443,1
1444,0
1445,1
1446,1
1447,1
1448,1
1449,1
1450,1
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,1
1458,0
1459,0
1460,1
1461,0
1462,0
1463,1
1464,1
1465,0
1466,0
1467,1
1468,1
1469,1
1470,0
1471,1
1472,0
1473,0
1474,1
1475,0
1476,1
1477,1
1478,1
1479,1
1480,1
1481,0
1482,0
1483,1
1484,0
1485,1
1486,0
1487,0
1488,1
1489,0
1490,0
1491,0
1492,1
1493,1
1494,1
1495,0
1496,0
1497,0
1498,0
1499,0
1500,1
1501,0
1502,0
1503,0
1504,0
1505,1
1506,0
1507,1
1508,0
1509,1
1510,1
1511,1
1512,0
1513,1
1514,1
1515,0
1516,0
1517,0
1518,1
1519,1
1520,0
1521,0
1522,1
1523,0
1524,1
1525,1
1526,0
1527,1
1528,1
1529,0
1530,0
1531,0
1532,1
1533,1
1534,1
1535,0
1536,0
1537,1
1538,1
1539,0
1540,1
1541,1
1542,0
1543,0
1544,0
1545,0
1546,0
1547,1
1548,0
1549,1
1550,1
1551,1
1552,1
1553,0
1554,0
1555,0
1556,0
1557,0
1558,1
1559,0
1560,1
1561,0
1562,1
1563,1
1564,1
1565,1
1566,0
1567,1
1568,0
1569,0
1570,1
1571,0
1572,1
1573,0
1574,1
1575,1
1576,1
1577,1
1578,1
1579,1
1580,0
1581,0
1582,1
1583,1
1584,0
1585,1
1586,0
1587,1
1588,1
1589,0
1590,0
1591,1
1592,1
1593,1
1594,1
1595,1
1596,0
1597,0
1598,1
1599,1
1600,1
1601,0
1602,0
1603,0
1604,1
1605,1
1606,0
1607,1
1608,0
1609,1
1610,1
1611,1
1612,0
1613,0
1614,0
1615,1
1616,0
1617,0
1618,1
1619,1
1620,1
1621,0
1622,1
1623,1
1624,0
1625,0
1626,0
1627,0
1628,1
1629,0
1630,0
1631,1
1632,0
1633,1
1634,1
1635,1
1636,0
1637,1
1638,1
1639,0
1640,1
1641,1
1642,0
1643,0
1644,1
1645,0
1646,0
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,0
1654,1
1655,0
1656,0
1657,1
1658,1
1659,1
1660,0
1661,0
1662,0
1663,0
1664,1
1665,1
1666,1
1667,0
1668,0
1669,0
1670,0
1671,0
1672,1
1673,1
1674,1
1675,0
1676,1
1677,1
1678,0
1679,1
1680,1
1681,0
1682,1
1683,1
1684,0
1685,1
1686,1
1687,0
1688,0
1689,1
1690,1
1691,1
1692,0
1693,0
1694,1
1695,0
1696,0
1697,1
1698,1
1699,0
1700,1
1701,1
1702,1
1703,1
1704,0
1705,1
1706,1
1707,1
1708,0
1709,0
1710,1
1711,0
1712,1
1713,1
1714,1
1715,0
1716,1
1717,1
1718,0
1719,1
1720,1
1721,0
1722,1
1723,1
1724,1
1725,0
1726,1
1727,1
1728,0
1729,0
1730,1
1731,1
1732,0
1733,1
1734,0
1735,0
1736,1
1737,0
1738,0
1739,0
1740,1
1741,0
1742,0
1743,1
1744,1
1745,0
1746,1
1747,0
1748,1
1749,1
1750,0
1751,1
1752,0
1753,1
1754,1
1755,1
1756,0
1757,1
1758,1
1759,1
1760,1
1761,1
1762,1
1763,1
1764,0
1765,1
1766,0
1767,1
1768,0
1769,1
1770,1
1771,1
1772,1
1773,0
1774,1
1775,1
1776,0
1777,1
1778,0
1779,1
1780,0
1781,0
1782,0
1783,0
1784,1
1785,1
1786,1
1787,1
1788,0
1789,1
1790,1
1791,0
1792,0
1793,1
1794,0
1795,0
1796,1
1797,1
1798,1
1799,0
1800,1
1801,0
1802,1
1803,1
1804,0
1805,1
1806,0
1807,1
1808,1
1809,1
1810,1
1811,0
1812,0
1813,1
1814,0
1815,1
1816,1
1817,0
1818,0
1819,1
1820,1
1821,1
1822,0
1823,1
1824,1
1825,1
1826,1
1827,1
1828,0
1829,0
1830,0
1831,1
1832,1
1833,1
1834,1
1835,1
1836,1
1837,0
1838,1
1839,0
1840,1
1841,0
1842,0
1843,1
1844,0
1845,1
1846,0
1847,1
1848,1
1849,0
1850,1
1851,1
1852,0
1853,0
1854,1
1855,0
1856,1
1857,1
1858,0
1859,0
1860,0
1861,0
1862,0
1863,1
1864,0
1865,1
1866,0
1867,1
1868,1
1869,0
1870,1
1871,0
1872,0
1873,0
1874,0
1875,1
1876,1
1877,0
1878,0
1879,0
1880,0
1881,1
1882,0
1883,0
1884,1
1885,1
1886,1
1887,0
1888,0
1889,0
1890,0
1891,1
1892,0
1893,0
1894,1
1895,0
1896,0
1897,1
1898,0
1899,1
1900,0
1901,1
1902,1
1903,1
1904,0
1905,1
1906,0
1907,1
1908,1
1909,0
1910,0
1911,1
1912,0
1913,0
1914,1
1915,1
1916,1
1917,0
1918,0
1919,0
1920,1
1921,1
1922,1
1923,0
1924,0
1925,0
1926,1
1927,1
1928,0
1929,1
1930,0
1931,1
1932,0
1933,1
1934,1
1935,0
1936,0
1937,1
1938,0
1939,0
1940,1
1941,0
1942,1
1943,0
1944,1
1945,1
1946,1
1947,0
1948,1
1949,0
1950,0
1951,1
1952,1
1953,0
1954,0
1955,0
1956,0
1957,1
1958,1
1959,1
1960,1
1961,1
1962,0
1963,0
1964,0
1965,1
1966,0
1967,0
1968,1
1969,1
1970,1
1971,0
1972,1
1973,1
1974,0
1975,0
1976,0
1977,1
1978,1
1979,0
1980,1
1981,0
1982,0
1983,1
1984,1
1985,1
1986,1
1987,1
1988,0
1989,1
1990,0
1991,0
1992,1
1993,0
1994,0
1995,1
1996,1
1997,1
1998,0
1999,1
2000,0
2001,1
2002,1
2003,1
2004,1
2005,0
2006,1
2007,0
2008,0
2009,1
2010,0
2011,1
2012,0
2013,1
2014,0
2015,0
2016,1
2017,1
2018,1
2019,1
2020,0
2021,0
2022,1
2023,1
2024,1
2025,0
2026,0
2027,0
2028,1
2029,1
2030,1
2031,1
2032,0
2033,0
2034,0
2035,1
2036,1
2037,1
2038,1
2039,1
2040,1
2041,1
2042,1
2043,0
2044,1
2045,0
2046,0
2047,0
2048,1
2049,0
2050,1
2051,0
2052,1
2053,1
2054,0
2055,1
2056,1
2057,1
2058,0
2059,1
2060,0
2061,0
2062,0
2063,1
2064,0
2065,0
2066,1
2067,0
2068,1
2069,0
2070,0
2071,0
2072,1
2073,1
2074,1
2075,0
2076,0
2077,0
2078,1
2079,1
2080,0
2081,0
2082,0
2083,0
2084,0
2085,1
2086,1
2087,0
2088,0
2089,1
2090,1
2091,1
2092,1
2093,1
2094,1
2095,1
2096,0
2097,1
2098,0
2099,1
2100,1
2101,1
2102,1
2103,1
2104,1
2105,0
2106,1
2107,1
2108,1
2109,0
2110,1
2111,0
2112,0
2113,0
2114,1
2115,1
2116,1
2117,0
2118,1
2119,1
2120,1
2121,1
2122,0
2123,1
2124,0
2125,1
2126,1
2127,0
2128,1
2129,0
2130,0
2131,0
2132,0
2133,1
2134,0
2135,0
2136,0
2137,0
2138,1
2139,1
2140,0
2141,0
2142,0
2143,1
2144,0
2145,1
2146,1
2147,0
2148,1
2149,0
2150,1
2151,1
2152,1
2153,1
2154,1
2155,1
2156,1
2157,1
2158,1
2159,1
2160,1
2161,0
2162,1
2163,1
2164,1
2165,1
2166,1
2167,1
2168,1
2169,1
2170,0
2171,1
2172,1
2173,0
2174,0
2175,1
2176,1
2177,1
2178,0
2179,0
2180,0
2181,1
2182,1
2183,0
2184,1
2185,0
2186,1
2187,1
2188,1
2189,1
2190,0
2191,1
2192,0
2193,1
2194,1
2195,1
2196,1
2197,1
2198,1
2199,1
2200,1
2201,1
2202,0
2203,1
2204,1
2205,1
2206,0
2207,1
2208,1
2209,0
2210,0
2211,0
2212,0
2213,1
2214,1
2215,0
2216,1
2217,1
2218,1
2219,1
2220,1
2221,0
2222,1
2223,0
2224,0
2225,1
2226,1
2227,1
2228,1
2229,1
2230,0
2231,1
2232,0
2233,1
2234,0
2235,0
2236,0
2237,0
2238,1
2239,1
2240,1
2241,0
2242,1
2243,1
2244,0
2245,0
2246,1
2247,1
2248,0
2249,1
2250,1
2251,1
2252,1
2253,1
2254,1
2255,1
2256,1
2257,1
2258,0
2259,1
2260,0
2261,1
2262,1
2263,1
2264,1
2265,1
2266,0
2267,1
2268,0
2269,1
2270,1
2271,0
2272,0
2273,0
2274,0
2275,1
2276,1
2277,1
2278,1
2279,0
2280,0
2281,1
2282,1
2283,1
2284,1
2285,1
2286,1
2287,0
2288,0
2289,1
2290,0
2291,0
2292,1
2293,1
2294,0
2295,0
2296,0
2297,1
2298,0
2299,1
2300,1
2301,1
2302,0
2303,0
2304,1
2305,0
2306,1
2307,0
2308,1
2309,1
2310,1
2311,0
2312,1
2313,0
2314,1
2315,1
2316,1
2317,1
2318,0
2319,1
2320,1
2321,0
2322,1
2323,0
2324,0
2325,1
2326,0
2327,1
2328,0
2329,1
2330,0
2331,1
2332,0
2333,1
2334,1
2335,0
2336,1
2337,0
2338,1
2339,1
2340,1
2341,0
2342,1
2343,0
2344,1
2345,0
2346,1
2347,1
2348,1
2349,0
2350,1
2351,0
2352,0
2353,0
2354,1
2355,0
2356,1
2357,0
2358,1
2359,0
2360,0
2361,1
2362,0
2363,0
2364,1
2365,1
2366,1
2367,0
2368,1
2369,0
2370,1
2371,0
2372,1
2373,1
2374,1
2375,1
2376,1
2377,1
2378,0
2379,1
2380,1
2381,0
2382,1
2383,1
2384,0
2385,0
2386,1
2387,0
2388,0
2389,1
2390,1
2391,1
2392,1
2393,1
2394,0
2395,1
2396,1
2397,1
2398,0
2399,1
2400,1
2401,1
2402,1
2403,0
2404,0
2405,0
2406,1
2407,1
2408,0
2409,0
2410,1
2411,0
2412,0
2413,1
2414,1
2415,0
2416,0
2417,1
2418,1
2419,0
2420,1
2421,1
2422,1
2423,1
2424,1
2425,1
2426,0
2427,1
2428,1
2429,1
2430,0
2431,0
2432,1
2433,1
2434,0
2435,1
2436,1
2437,1
2438,0
2439,1
2440,0
2441,1
2442,1
2443,0
2444,1
2445,0
2446,0
2447,0
2448,0
2449,0
2450,0
2451,0
2452,0
2453,1
2454,0
2455,1
2456,0
2457,0
2458,1
2459,1
2460,1
2461,1
2462,1
2463,0
2464,0
2465,1
2466,1
2467,0
2468,1
2469,1
2470,0
2471,1
2472,1
2473,1
2474,1
2475,0
2476,0
2477,1
2478,1
2479,1
2480,1
2481,0
2482,1
2483,1
2484,1
2485,1
2486,0
2487,1
2488,1
2489,0
2490,1
2491,1
2492,1
2493,1
2494,0
2495,1
2496,1
2497,0
2498,1
2499,1
2500,1
2501,0
2502,0
2503,0
2504,0
2505,1
2506,1
2507,1
2508,0
2509,1
2510,1
2511,1
2512,1
2513,0
2514,1
2515,0
2516,1
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0
2527,1
2528,1
2529,1
2530,1
2531,0
2532,1
2533,1
2534,1
2535,0
2536,1
2537,1
2538,0
2539,0
2540,1
2541,1
2542,0
2543,1
2544,1
2545,0
2546,1
2547,1
2548,1
2549,1
2550,0
2551,0
2552,0
2553,0
2554,0
2555,1
2556,0
2557,0
2558,1
2559,1
2560,0
2561,1
2562,0
2563,1
2564,1
2565,1
2566,0
2567,1
2568,0
2569,0
2570,1
2571,1
2572,0
2573,1
2574,0
2575,1
2576,1
2577,1
2578,0
2579,0
2580,0
2581,1
2582,0
2583,0
2584,0
2585,0
2586,0
2587,1
2588,1
2589,0
2590,1
2591,0
2592,1
2593,0
2594,1
2595,1
2596,0
2597,0
2598,1
2599,1
2600,0
2601,1
2602,0
2603,1
2604,0
2605,1
2606,1
2607,0
2608,1
2609,1
2610,1
2611,0
2612,1
2613,1
2614,1
2615,1
2616,0
2617,1
2618,1
2619,1
2620,0
2621,0
2622,1
2623,0
2624,0
2625,1
2626,0
2627,1
2628,0
2629,1
2630,1
2631,1
2632,0
2633,1
2634,0
2635,0
2636,1
2637,1
2638,1
2639,0
2640,1
2641,1
2642,1
2643,1
2644,0
2645,1
2646,1
2647,0
2648,0
2649,1
2650,1
2651,1
2652,0
2653,1
2654,1
2655,0
2656,1
2657,1
2658,1
2659,0
2660,0
2661,0
2662,1
2663,0
2664,1
2665,0
2666,1
2667,0
2668,1
2669,0
2670,0
2671,1
2672,1
2673,0
2674,1
2675,1
2676,1
2677,1
2678,1
2679,1
2680,1
2681,1
2682,1
2683,1
2684,1
2685,1
2686,1
2687,1
2688,1
2689,0
2690,1
2691,1
2692,0
2693,1
2694,0
2695,1
2696,0
2697,0
2698,0
2699,1
2700,0
2701,1
2702,0
2703,0
2704,0
2705,1
2706,0
2707,0
2708,1
2709,0
2710,1
2711,1
2712,1
2713,1
2714,1
2715,0
2716,1
2717,1
2718,0
2719,1
2720,0
2721,0
2722,0
2723,1
2724,0
2725,0
2726,1
2727,1
2728,1
2729,0
2730,0
2731,1
2732,1
2733,0
2734,0
2735,0
2736,0
2737,1
2738,1
2739,0
2740,0
2741,0
2742,0
2743,1
2744,1
2745,1
2746,0
2747,1
2748,0
2749,1
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,1
2757,1
2758,0
2759,0
2760,0
2761,0
2762,0
2763,1
2764,1
2765,0
2766,1
2767,0
2768,0
2769,0
2770,1
2771,1
2772,0
2773,0
2774,1
2775,1
2776,0
2777,0
2778,1
2779,0
2780,0
2781,0
2782,1
2783,0
2784,0
2785,1
2786,0
2787,0
2788,1
2789,0
2790,1
2791,0
2792,0
2793,1
2794,1
2795,0
2796,0
2797,0
2798,1
2799,0
2800,0
2801,1
2802,0
2803,1
2804,1
2805,1
2806,0
2807,0
2808,0
2809,1
2810,1
2811,0
2812,0
2813,1
2814,1
2815,0
2816,1
2817,1
2818,0
2819,1
2820,1
2821,1
2822,1
2823,1
2824,1
2825,0
2826,0
2827,0
2828,0
2829,1
2830,0
2831,1
2832,1
2833,1
2834,1
2835,0
2836,0
2837,0
2838,1
2839,0
2840,0
2841,1
2842,1
2843,1
2844,0
2845,1
2846,1
2847,0
2848,1
2849,0
2850,0
2851,0
2852,1
2853,1
2854,1
2855,0
2856,1
2857,1
2858,1
2859,1
2860,0
2861,1
2862,1
2863,1
2864,1
2865,1
2866,0
2867,1
2868,0
2869,0
2870,1
2871,1
2872,1
2873,0
2874,0
2875,1
2876,0
2877,0
2878,0
2879,0
2880,0
2881,1
2882,1
2883,0
2884,0
2885,1
2886,1
2887,1
2888,0
2889,1
2890,0
2891,0
2892,1
2893,1
2894,1
2895,1
2896,1
2897,0
2898,1
2899,1
2900,0
2901,1
2902,0
2903,0
2904,0
2905,1
2906,1
2907,1
2908,0
2909,0
2910,1
2911,0
2912,0
2913,0
2914,0
2915,0
2916,1
2917,0
2918,0
2919,1
2920,1
2921,0
2922,0
2923,0
2924,1
2925,0
2926,0
2927,1
2928,0
2929,1
2930,0
2931,0
2932,0
2933,0
2934,1
2935,1
2936,1
2937,1
2938,1
2939,0
2940,0
2941,1
2942,0
2943,0
2944,0
2945,1
2946,1
2947,1
2948,0
2949,1
2950,1
2951,0
2952,0
2953,1
2954,0
2955,0
2956,0
2957,0
2958,1
2959,1
2960,1
2961,0
2962,1
2963,0
2964,1
2965,1
2966,1
2967,1
2968,0
2969,0
2970,0
2971,0
2972,1
2973,1
2974,0
2975,0
2976,1
2977,0
2978,0
2979,1
2980,1
2981,1
2982,1
2983,0
2984,1
2985,0
2986,1
2987,0
2988,0
2989,0
2990,1
2991,1
2992,0
2993,0
2994,0
2995,1
2996,0
2997,0
2998,1
2999,1
